6400	Elliot	Well, you're so full of it.
6401	Jordan	Listen, Stick, if you wanna wipe your nose and pretend that was a sneeze, I will play along. But if you have something to say, say it.
6402	Elliot	Everybody knows you're still sleeping with Dr. Cox; and it can't be about making babies 'cause you'd probably just end up eating them, anyway. And as for revenge, I'm just not sure that driving to his apartment and pleasuring him while he watches sports on TV is hurting him as much as you might think. So I have to figure that you still care about him, whether you want to admit it or not. And if you lay one finger on me, I'm blowing my rape whistle.
6403	Todd	Kiss her.
6404	NEW_SCENE	NEW_SCENE
6405	Turk	So you see, Dr. Wen, it's not really a favor - you were supposed to do surgery on Mrs. Beckerman, but she passed away this morning.
6406	Dr. Wen	Go on.
6407	Turk	Yeah, she's dead, and we were hoping that maybe you could keep her name on the roster? And, it's not-we don't wanna do surgery on her. Let's face it, Dr. Wen, we're good - but we're not that good, you know what I'm saying?
6408	Dr. Wen	No.
6409	Carla	Dr. Wen, we're trying to get a patient approved for surgery; we're hoping you can keep the slot open.
6410	Dr. Wen	Oh, sure. Dr. Turk, next time you need to talk to me, think hard about what you want to say, then send her.
6411	Turk	Of course. Thanks Dr. Wen!
6412	Carla	See, what happened there was, I knew what you were trying to say despite the exact words you were using; so I tried to help you out, instead of getting all mad at you over nothing.
6413	Turk	Right, baby, we both know it's not the same.
6414	Carla	You are the dumbest man I ever laid eyes on.Still.
6415	Todd	Didn't hurt! Didn't hurt!
6416	Turk	Uh-huh? Tell me if it hurts this time!
6417	NEW_SCENE	NEW_SCENE
6418	Dr. Kelso	So, you want me to approve surgery on a 76-year-old man with no insurance and no life-threatening condition. Young man, I'm curious: what did you think the end result of this conversation would be?
6419	J.D.	Well, pretty much this, except I'm really invested and so I thought I might try crying a little.
6420	Dr. Kelso	Sport, if crying worked on me, my wife would have her own car by now.
6421	Dr. Cox	Uh...Bob? I think you should reconsider.
6422	Dr. Kelso	Uh, what's that, Perry? I mean, because that didn't sound like something a team-mate would say. Maybe what you meant to do was pat me on the ass and say, "Go get 'em, Bob."
6423	Dr. Cox	Right but, what if...we were to look at this from a purely...fiscal perspective.
6424	J.D.'s Thoughts	Did he just say "fiscal"?
6425	Dr. Cox	I mean, after all, Mr. Bober is here every four to six months, and if we were to consider his surgery as a one-time expenditure, then...you would be making the right financial call.
6426	Dr. Kelso	See, now, that's the kind of thinking I can get behind! How's that make you feel?
6427	Dr. Cox	Dirty all over.
6428	Dr. Kelso	You get used to it. Boys, I'll do what I can, but if you're gonna pull this off, you're gonna need a board member behind you.
6429	J.D.'s Thoughts	How the hell we supposed to get that?
6430	Dr. Cox	This is the closest I've come to not hating myself after sleeping with you
6431	Jordan	Oh, you're just saying that.
6432	Dr. Cox	Actually, I'm not. I-we connected. What's wrong with you?
6433	Jordan	Nothing! I guess I was just thinking of a guy I kind of like.
6434	Dr. Cox	Lemme guess...lemme guess: He is an arrogant, self-hating narcissist who just needs to be loved.
6435	Jordan	Yeah, pretty much.
6436	Dr. Cox	Nobody better.
6437	Jordan	Hey, stud, thank you for not asking me to help out on the Mr. Bober thing.
6438	Dr. Cox	I would've but, it would have been pointless. It turns out, you're a very predictable woman, there, Jordan.
6439	Jordan	Puh-lease!
6440	Dr. Cox	I know you. You're gonna walk into that board room tonight, all tall and strong, and then you're gonna sit back and just pray that nobody asks your opinion. I mean, I'm sure you-you probably think that your little visits here are a spontaneous surprise, but, did you ever wonder why the only two candles that I own are already lit when you walk in that door? I mean, doll, I hate to tell you this but, I don't walk around all day with cologne down in my engine room. I'm not that guy!
6441	Jordan	Some people like reliability.
6442	Dr. Cox	In a sedan, it turns out it's terrific. Cheers.Here's the good news, however: It turns out, it's never too late to turn the whole thing around.
6443	Jordan	Really....
6444	Dr. Cox	All you gotta do is stir it up a little bit.
6445	Jordan	Stir it up?
6446	Dr. Cox	Stir it right the hell up.
6447	Jordan	I'll try to remember that.
6448	Dr. Cox	So I'm guessing, I'll be seeing you in about eleven days, right?Probably at the exact same time. Don't forget to stir it up, baby.
6449	NEW_SCENE	NEW_SCENE
6450	J.D.'s Narration	And so it comes down to this: The hospital board meeting to decide Mr. Bober's fate - and in a weird way, ours, too.As cheesy as it sounds, I think we knew we were all gonna be okay. Still, I've had this feeling that I'm forgetting something.
6451	Janitor	Hey, congratulations on becoming a resident. Glad I could help.
6452	J.D.	Help!?! You were awful to me! You-you-you-you-Awful!
6453	Janitor	Anyway: Go get 'em, Tiger. The world is your oyster, my friend.What?
6454	Intern	Uh...it's my first day, I'm waiting for someone.
6455	Janitor	This door is broke, maybe the fifth time or so it don't open.
6456	Intern	Maybe there's a paper clip stuck in there?
6457	Janitor	Why a paper clip?
6458	Intern	I was just makin' small talk.
6459	Janitor	Did you put a paper clip in there?
6460	Intern	No.
6461	Janitor	If I find a paper clip, you're going down.
6462	NEW_SCENE	NEW_SCENE
6463	Dr. Kelso	Here's to the new residents!
6464	Dr. Cox	Hear, hear.
6465	J.D.'s Thoughts	It's been a long year, but the important thing is we all got through it together. We were a family.
6466	Jordan	Hey everyone.
6467	J.D.	Oh, Ms. Sullivan, thank you for helping us with Mr. Bober.
6468	Jordan	Oh, don't mention it! And even though I wasn't invited to your little party, I brought presents for everyone!
6469	Dr. Cox	Brace yourself, there, newbie.
6470	Jordan	Carla, my ex-husband is in love with you. It's true. Ask your boyfriend, he knows; he and Perry talk about it all the time. I don't know why you haven't mentioned this to her! Perhaps you're afraid of something? Huh. And Bob? When are you gonna tell Perry that that promotion you're making him jump through hoops for? was filled months ago! It just seems wrong. Which brings us to Twinkie. If you don't have the courage to tell your 'colleague' Dr. Dorian that you're still crazy about him, I'm gonna go ahead and do it for ya, 'cause that's what friends do. Yeah! And finally, Perry, you are not gonna believe what happened the first time I met your little protégé, here....
6471	J.D.'s Thoughts	Oh, please God, no.
6472	Jordan	I slept with him... and it was good - oh! How's that for stirring things up? Have a great summer, everyone. Bye!
6473	J.D.'s Thoughts	Yep. One big, happy family.
6474	NEW_SCENE	NEW_SCENE
6475	J.D.'s Narration	Yesterday seemed like it would be a good day.... Then it happened.
6476	Jordan	Hey, everyone.
6477	Dr. Cox	Brace yourself, there, Newbie.
6478	Jordan	Carla, my ex-husband is in love with you. It's true. Ask your boyfriend, he knows; he and Perry talk about it all the time.Huh. And Bob? When are you gonna tell Perry that that promotion you're making him jump through hoops for? was filled months ago!Which brings us to Twinkie.If you don't have the courage to tell your 'colleague' Dr. Dorian that you're still crazy about him, I'm gonna go ahead and do it for ya, 'cause that's what friends do. Yeah!And finally: Perry, you are not gonna believe what happened the first time I met your little protégé, here....!
6479	J.D.	Noooooooooooooooooo!
6480	Jordan	I slept with him...and it was good oh! Bye!
6481	NEW_SCENE	NEW_SCENE
6482	J.D.'s Narration	Call it wishful thinking, but I couldn't shake this feeling that this was nothing more than a very, very bad dream.
6483	Turk	Good morning, Tiger.
6484	J.D.'s Narration	Of course, I've been wrong before.
6485	J.D.	How could you let a woman kick you out of your own bed?
6486	Turk	Baby, why you have to be so cranky in the morning?
6487	J.D.	This is unacceptable. You said we were gonna sleep head-to-foot.
6488	Turk	Dude, either way the naughty bits are still in the middle.
6489	J.D.	Yeah, but with the head-to-foot alignment, it's just there's no way for them to lock in.
6490	Turk	Could you be more homophobic?
6491	J.D.	Ugh. I'm not!Ready to go?Morning, boy.
6492	Carla	I can't remember the last time I was in this foul a mood.
6493	J.D.	Rowdy, no.
6494	Carla	Is that supposed to cheer me up? Who would laugh at that?
6495	Turk	Yeah, Rowdy! Hit that!
6496	NEW_SCENE	NEW_SCENE
6497	Carla	I'm outta here.
6498	Turk	Babe....?
6499	J.D.	I hate it that everything is so messed up between all of us, you know?
6500	Turk	Well, just remember what I said to you this morning in bed.
6501	J.D.	I had my shoes on, it would have been impossible to lock in.
6502	Turk	Everything's gonna be fine. Okay? Just be cool.
6503	J.D.	I'm cool. I'm cool.
6504	Troubadour	I can't get to sleep / I think about the implications....
6505	J.D.'s Thoughts	What?
6506	Troubadour	Of diving in too deep / And possibly the complications / Especially at night....
6507	Turk	Hey.
6508	Troubadour	I worry over situations / I know will be all right / Perhaps it's just imagination....Day after day it reappears....
6509	Turk	Hey, babe, come on, where're you goin'?
6510	Troubadour	Night after night my heartbeat shows the fear....Ghosts appear and fade away....
6511	J.D.	Oh, God!
6512	Troubadour	Come back another day....
6513	J.D.	Just keep it down.Shh!
6514	Troubadour	I can't get to sleep / I think about the implications....Of diving in too deep / And possibly the complications....
6515	J.D.	Uhhh....
6516	Troubadour	Especially at night / I worry over situations that / I know will be all right....
6517	First Doctor	Charging!
6518	Second Doctor	Clear!
6519	Troubadour	It's just overkill.Day after day it reappears....
6520	J.D.	Hey, Elliot....
6521	Troubadour	Night after night my heartbeat shows the fear....Ghosts appear and fade away.......Ghosts appear and fade away.....
6522	J.D.'s Thoughts	Nightie-night.
6523	NEW_SCENE	NEW_SCENE
6524	J.D.'s Thoughts	I just wish one of my relationships could be back to normal.
6525	Janitor	Whoa.... Looks like someone switched to big-boy pants a little too soon.
6526	J.D.	Ah, that's that's very clever...it looks like I wet myself. Do you actually think that that's funny?
6527	Janitor	Yeah!
6528	J.D.'s Thoughts	Good God, that's cold!
6529	NEW_SCENE	NEW_SCENE
6530	J.D.'s Narration	Life in a hospital is made up of highs and lows. For instance, my spare pair of scrubs doesn't match, but I put my underwear in the microwave to dry them off, and they feel gooooooooooood.
6531	Nurse Roberts	What are you smiling at?
6532	J.D.	Could I have Mr. Buckley's chart, please?
6533	Nurse Roberts	No problem. I keep it right down there, in the 'Get it yourself' file.
6534	Dr. Cox	You know, Bob, I've been thinking about all the times that you've manipulated me and toyed with me, and, well, I can't help but recall that children's fable about the race between the tortoise and the pain-in-the-ass chief of medicine that everybody hates.You see, Bob, the pain-in-the-ass chief of medicine that everybody hates kept running out in front of the tortoise and taunting him; but right at the end gosh, I'm sure you remember what happened, Bob the tortoise bit clean-through the chief of medicine's calf muscle, dragged him to the ground, where he and all the other turtles devoured him alive, right there on the racetrack. It's a... disturbing children's book, Bob, I know, but it's one that stuck with me, nonetheless.
6535	Dr. Kelso	Buzzy, buzz, buzz....
6536	Dr. Cox	I...beg your pardon?
6537	Dr. Kelso	Oh, uh, that's the sound of all the bees in your bonnet. And, Perry, even though I could give a rat's ass, I still think it's a pretty sound!
6538	J.D.'s Narration	And just like that, it was my turn to face the music.
6539	J.D.'s Thoughts	Steady now.... Be brave.... Don't cry.
6540	Dr. Cox	Good morning!
6541	J.D.'s Thoughts	What the hell?
6542	Dr. Kelso	Dr. Dorian.
6543	J.D.	Woo!
6544	Dr. Kelso	Here you go, whiz-kid.
6545	J.D.	Ooh! Is that my new nickname? 'Cause, you know, I actually thought people were gonna start calling me that in high school when I was in our production of 'The Wiz'....Yeah, it was the sort of the "hip" version of 'The Wizard of Oz'.... Nipsey Russell played the TinMan? "Come on and ease on down, ease on down the road!" Remember that? No? Well, anyway, you know, kids can be mean and everyone just started calling me "Dorothy." ...High school was hard....
6546	Dr. Kelso	Oh, I'm sorry, sport; I was thinking about soup. Now, Mr. Zerbo was initially admitted with a high fever and suspected meningitis; but, both the NCT and the lumbar puncture came back negative.
6547	J.D.	Uh...yeah, sir, I have a full patient load; I don't understand that you just drop this guy in my lap and expect me to make him a top priority.
6548	Dr. Kelso	You want me to say "ta da!" so it seems more like a trick? Mr. Zerbo back there is a major hospital benefactor. And, by golly, you know it's a lot harder to write a big, fat check if you're dead.
6549	J.D.	Neurology, rheumatology, hematology.... This guy's been turfed to every service in the hospital, no one knows what's wrong with him, what do you want me to do?
6550	Dr. Kelso	I hope it's navy bean today.
6551	J.D.	Dr. Kelso....
6552	Dr. Kelso	Well, gee, sport! I would say you should stop whining, find out what's wrong with him, and treat it; or you can be damn sure I'm going to give you something to whine about.
6553	J.D.	'Kay, fine! You know.... After all, I'm I'm the Whiz Kid!
6554	Janitor	Y'are now.
6555	NEW_SCENE	NEW_SCENE
6556	Todd	Ladies? Now that The Todd is a resident, he wants to clear things up so you don't have to wonder anymore....Yes. Yes. No. Yes. No. And...yes if I've been drinking.
6557	Nurse Roberts	Come here, wonderbread.
6558	Todd	What's up, doll?
6559	Nurse Roberts	If you ever get this close again, I will end you.
6560	Todd	I'm changing you to a "yes" because you're feisty!
6561	Turk	Carla, I'm sorry.
6562	Carla	For him? Not your fault.
6563	Turk	No, I'm talking about us. I'm sorry for what I did wrong.
6564	Carla	Which was?
6565	Turk	....You know....?
6566	Carla	See! You don't even realize why I'm upset. That'sWhy are you smiling?
6567	Turk	Because I set yo' ass up!Baby, I shoulda told you how Cox felt about you, and I was wrong for talking behind your back, which is a violation of the trust our relationship is based on. And that is why I'm sorry.
6568	Todd	My boy's got mad apologizin' skills!
6569	Turk	Todd, not now!
6570	Carla	You can't just point out the obvious you have to go deeper.And Todd, if you say, "That's what she said," I will brain you.Now, come on, Baby; connect with me why am I really upset?
6571	Turk	I'm gonna stick with the violation of trust thing final answer.Heh!
6572	Carla	Yeah, right...
6573	Todd	Ohhhhhhhhhhh....You know, I got half a mind to ask her out.Too soon?
6574	NEW_SCENE	NEW_SCENE
6575	J.D.	Well, thanks for the loaners, Chet.
6576	Chet	Don't stain 'em.
6577	J.D.'s Narration	Once you're a resident here, you get a decent locker. Still, it's a co-ed room, so if you need to change.......you do it fast.
6578	J.D.	Dude! That was, like, some sort of record, or something!
6579	Telephone	Hello!? Hello!?!
6580	Elliot	Sorry, mom. It's just it's gotten really awkward with this guy that I was seeing and Yes, mom, 'Yay, I'm straight.' Look, I just, I don't know what to do; I mean, every time I see hm, I get so embarrassed, and...lonely, and...mortified.... And I guess I was just hoping that you could Um.... About a hundred-and-fifteen pounds? Phen-fen kills people, mom! B-because I'm a a doctor, that's...how I know.
6581	NEW_SCENE	NEW_SCENE
6582	Dr. Cox	You look pretty today.
6583	Carla	Don't even start with me.
6584	Dr. Cox	You look horrible?
6585	Carla	I look fantastic! And what you're doing, that's starting. I'm pretty sure I said not to start. Laverne?
6586	Nurse Roberts	That's what she said.
6587	Dr. Cox	It's "don't start" in Spanish.
6588	Nurse Roberts	Bueno.
6589	J.D.'s Narration	I had planned to avoid Dr. Cox all day; but, unfortunately, I needed his help.
6590	J.D.	Dr. Cox, I have this, uh, patient, Mr. Zerbo, I can't quite
6591	J.D.'s Thoughts	Who knows.... Maybe he just decided to let the whole ex-wife thing go.
6592	Dr. Cox	Auto-immune serologies?
6593	J.D.	All negative.
6594	J.D.'s Thoughts	Then again, maybe he's just letting me stew for a while.
6595	Dr. Cox	Bone-marrow biopsy?
6596	J.D.	Negative.
6597	J.D.'s Thoughts	What kind of man tortures people like this!?!
6598	Dr. Cox	Afraid you got yourself a toughie.
6599	J.D.	Okay, fine: I'm sorry I slept with your ex-wife!
6600	Nurse Roberts	I think I'll sit back down.
6601	J.D.	It was an accident.
6602	Dr. Cox	Look.... First of all, it's not like you tripped and fell into her...and then out of her...and then into her...again. And, second of all, you're smart enough to know that I don't want to talk about this; I don't want to know where you did it; I don't even want to know...how it was.
6603	J.D.	A little scary Sorry! Jitters!
6604	J.D.'s Thoughts	And here come the fireworks....
6605	Dr. Cox	Lookit: I know you didn't have any idea who she was, and I understand why you were too nervous to tell me. So, whatta ya say we leave it at that? I forgive you; you are forgiven. Okay?
6606	J.D.'s Thoughts	Cool!
6607	Nurse Roberts	Damn.
6608	NEW_SCENE	NEW_SCENE
6609	J.D.'s Narration	Hospitals aren't as big as you think. Eventually, you run into everyone.
6610	J.D.	Hey, Elliot.
6611	Elliot	I'm not I'm not hiding! Um...I just I w I was just looking for my, um...you know the....I was...looking for my dignity.
6612	J.D.	Did you find it?
6613	Elliot	No.I must have left it at college.
6614	J.D.'s Thoughts	Oh, for God's sakes, would you throw her a rope?
6615	J.D.	I have no idea how to treat this patient. Help me out.
6616	J.D.'s Thoughts	Now, she's in a really awkward place; so just be sensitive.
6617	J.D.	I think we should sex each other.
6618	Elliot	I'm sorry?
6619	J.D.	Just hear me out: Our relationship ended so quickly, maybe too quickly, you know? And, now there's like these these feelings floating around, and I feel like we're always gonna regret it if we don't...see if they lead somewhere.What do you think?I can't believe how weird it feels to be back here again.
6620	Turk	Yeah.... But it seems so right.
6621	J.D.	If Carla's so mad, I don't understand why she doesn't just crash at her own place.
6622	Turk	Oh, she is back at her place.
6623	J.D.	What are you talking about, Willis?
6624	Turk	That's pretty funny!We should make that one of our things.
6625	J.D.	Yeah, I know.
6626	Carla	That's stupid.
6627	Turk	I think I'd really panic if she went back to her place.J.D., this sucks.
6628	J.D.	Yeah. You know what's weird, though? It's like, Dr. Cox and I are pretty vegan-kosher.
6629	Turk	He hasn't yelled at you?
6630	J.D.	No.
6631	Turk	This is the guy that screamed on you for like twenty minutes for dropping a thermometer? And he hasn't raised his voice once about you bumping uglies with his ex-wife?
6632	J.D.	Mm-mm.
6633	Turk	I don't get that guy.
6634	J.D.'s Narration	And that's when I realized something....
6635	Dr. Cox	Hey, where you been? I paged you twice.
6636	J.D.	Uh...I must have misplaced my pager.
6637	J.D.'s Narration	The reason Dr. Cox wasn't yelling at me like he used to...
6638	Dr. Cox	Huh. Probably ought to try and find that.
6639	J.D.'s Narration	...he didn't care about me anymore.
6640	Janitor	Yep, that's a leaky o-ring. I can fix her...but...I don't got the parts in stock. We need an o-ring down here!That's entertainment! Whoa.
6641	NEW_SCENE	NEW_SCENE
6642	J.D.'s Narration	Standing there, I couldn't help thinking about the way things used to be....
6643	Dr. Cox	Don't forget, Felicia, if you...
6644	NEW_SCENE	NEW_SCENE
6645	Dr. Kelso	Son, you know you really ought to buy that thing dinner first.
6646	J.D.	Wha-?
6647	NEW_SCENE	NEW_SCENE
6648	J.D.'s Narration	And it wasn't just me and Dr. Cox who weren't getting along....Everyone was just drifting through the halls.Each one of us acting like the others didn't exist.That's when I decided to get proactive. And I knew just where to start.
6649	NEW_SCENE	NEW_SCENE
6650	J.D.'s Thoughts	What the bejeezus?
6651	Todd	Hello, boys.
6652	J.D.	What the hell are you doing?
6653	Todd	This is how The Todd gets his self-esteem on.
6654	J.D.	Do these help?
6655	Todd	Uncool!You look totally hot, Mirror Todd.
6656	J.D.	Hey.
6657	Elliot	Hey.
6658	J.D.	You know, Elliot, I think we should talk about the sexual tension
6659	Elliot	There is no sexual tension, okay!Just...go ahead and look before your neck snaps.
6660	J.D.	Awesome!
6661	Elliot	J.D., the problem is this place. I mean, when we broke up, I had to see you the next day...and the next day. And we never...got any distance from the relationship. I never got...to move on, you know?
6662	J.D.	And the and the sexual tension.
6663	Elliot	Oh, my God! You have no idea what you sound like, do you?
6664	Todd	J.D.! J.D.! Check it!Rat-tail!Yah! Yah! Yah!You don't wanna play?
6665	NEW_SCENE	NEW_SCENE
6666	J.D.	Ha! Too slow! What now, Mr. Smart Guy?That is so not funny.
6667	Dr. Kelso	Wet butt!
6668	Janitor	It gets better!
6669	J.D.	Is it starting to burn?!
6670	Janitor	I would think so.Hey, uh, don't touch your eyes!
6671	NEW_SCENE	NEW_SCENE
6672	J.D.'s Thoughts	Okay: Right back on the horse.
6673	J.D.	First off, I'd like to thank you all for agreeing to talk.
6674	Carla	Bambi, you paged us here.
6675	J.D.	Be that as it may, I think there are some simple solutions. Dr. Cox, you're angry with me.
6676	Dr. Cox	No, I'm not.
6677	J.D.	And you won't admit this, but you're in love with Carla.
6678	Carla	No, he's not.
6679	Dr. Cox	Actually, I am.
6680	Carla	You're starting again.
6681	J.D.	And Carla, you're mad that Turk didn't trust you enough to tell you.
6682	Turk	See? Trust, woman, trust!
6683	J.D.	Whatever. The point is that Turk is sorry.
6684	Turk	Not anymore!
6685	Carla	I can't believe you thought he was a threat.
6686	Dr. Cox	I'm a threat!
6687	Carla	You're not in love with me, you idealize me.
6688	J.D.	Can we just try and stay focused
6689	Turk	You're mad 'cause I'm scared of losing you?
6690	Carla	Yes, because we're stronger than that!
6691	Dr. Cox	Apparently not!
6692	Turk	You should be glad I never took our relationship for granted, you silly woman!
6693	J.D.	If we could just refrain from name calling
6694	Dr. Cox	Oprah's right!
6695	Turk	Lay off of him.
6696	Carla	You're just pissed because you're still in love with your ex.
6697	Dr. Cox	Okay, that's it! Now, I have killed for so much less than that, and I'll damn-sure do it again unless you all shut the hell up right now and I MEAN NOW!
6698	J.D.	Aren't you glad we did this?
6699	Turk	I'm going out for Mexican food tonight. And I'll see you in bed, my friend.
6700	J.D.	Oh, my God rounds!
6701	Cut to	The Hall
6702	J.D.'s Thoughts	Rounds started five minutes ago, and I totally forgot about Mr. Zerbo! Oh, my God...Oh, my God...Oh, my God
6703	Nurse Roberts	Are you plannin' on makin' this worth my while?
6704	J.D.	Ow!
6705	Dr. Kelso	Dr. Dorian? How 'bout you step up to the mic and tell the entire gang how you ended up treating Mr. Zerbo.
6706	J.D.'s Thoughts	Think, Whiz Kid, think!Ah, the hell with it.
6707	J.D.	Sir, I did nothing.
6708	Old Guy	Is this because of the same kid as before?
6709	Dude	Shh!
6710	Dr. Kelso	You did...nothing?
6711	J.D.	Nothing at all.
6712	Dr. Kelso	Great job, sport!
6713	J.D.'s Thoughts	Huh?
6714	Dr. Kelso	Whenever a patient gets bounced from ward to ward, there's always a chance a high fever could be sustained or even caused by a constant stream of different antibiotics. It's call drug fever. And it's a good catch by Dr. Dorian.Next patient! Mush, people.Mush! Hyah! Hyah! Hyah!!!!
6715	Mr. Zerbo	Thank you, doctor.
6716	J.D.	Oh, no problem.
6717	J.D.'s Narration	It's funny.... I guess sometimes when you do nothing at all, things just have a way of fixing themselves.
6718	Cut to	The Hall
6719	Dr. Cox	Hey.
6720	Cut to	The CafeteriaJ.D.'s Room EveningOutside The Hospital The Wheelchair Ramp Day
6721	Troubadour	...Day after day it reappears / Night after night my heartbeat shows the fear....Ghosts appear and fade away / Come back another day
6722	Dr. Cox	That'll do it.
6723	Troubadour	I have other songs.
6724	Dr. Cox	Yeah, ya do.Do you know how I know that this is yours, Farrah? 'Cause when I paged you earlier, someone found it next to a can of Fresca and a dog-eared copy of Teen People magazine. Anyway long story, short: The whole incident gave me a bang-up idea; because, you see, I've got tomorrow off. So I'm gonna be on my couch, sipping on some scotch and paging you every twenty seconds. And if you don't answer every damn last one of 'em, I'm gonna shove this thing so far down your throat it's gonna make you take a tinkle every time it goes off. Big fun, right?You're gonna need this.Oh!Oh!Let it come. Let it Oh! Let it come!
6725	J.D.'s Thoughts	Ahhh. It's good to be home.......Sort of.
6726	NEW_SCENE	NEW_SCENE
6727	Janitor	Argh.
6728	J.D.	There. Just a tiny splinter! It's funny; I can't stop thinking about Aesop's Fables you know, the one where the the lion's always hassling the little mouse...but then the mouse pulls a thorn from his paw.
6729	Janitor	Oh, right.... But then the lion kills him anyway. Yeah.
6730	J.D.	No he doesn't.
6731	Janitor	Trust me.
6732	Dr. Cox	Sandy, whatta ya say we start our work day.
6733	J.D.	You know, "Sandy" isn't necessarily a girls' name.
6734	Dr. Cox	It's short for "Sandra".
6735	J.D.	Clear.
6736	Jordan	Hello, Perry.
6737	J.D.'s Thoughts	Oh, God. The ex-wife.
6738	Dr. Cox	Jordan. What a coincidence! You were in my dream last night. I can't say for certain, but I was having the flesh torn from my bones by a cross-eyed water snake you, right?
6739	Jordan	Yes.
6740	Dr. Cox	Right?
6741	Jordan	Yeah.
6742	Dr. Cox	Right?
6743	Jordan	Mm-hmm. Say, let's play a game: I'll throw out an adjective describing how one of you is in bed, and you guys try to guess who it is!
6744	J.D.	Remember, I had no idea she was your ex at the time.
6745	Dr. Cox	Heh?
6746	Jordan	Okay. Clumsy!
6747	Dr. Cox	Don't answer that, Newbie.
6748	J.D.	No worries.
6749	Dr. Cox	Goodbye, Jordan. Sandy.
6750	J.D.	Ow!
6751	Jordan	Good job, D.J.
6752	J.D.	You know, it's J.D. Okay? And at least I remember the names of all my sexual partners.
6753	Jordan	Well, I'm sure that girl from high school and your bunk-mate from Camp Morning Wood are both extremely grateful. Yeah.
6754	J.D.	It was Camp Meadow Wood. ...I made a lanyard.
6755	NEW_SCENE	NEW_SCENE
6756	J.D.'s Narration	It sounds insensitive, but hospitals can be kind of boring. So if a policeman gets into an accident with the bad guy he's chasing, well, it pumps ya up!
6757	J.D.	Okay, move it along, fellas, there's nothing to see here. I'll be over here.
6758	Carla	Officer Berson was admitted with shortness of breath and chest pain.
6759	Elliot	Hey, J.D., do you think anyone else gets this excited over a car accident?
6760	J.D.	Maybe Hank....
6761	J.D.'s Narration	We weren't the only ones psyched to be in the game.
6762	Turk	The doctor is in. Bad guy, this is why you don't run from the po-lice! Baby, are you ready to rock?
6763	Nurse	Great. Another cocky resident that wants to start surgery before the attending shows up.
6764	Turk	I'm sorry; I just figured that if we finished here quick enough, we might have enough time to pull the stick outta your ass. Whatta you say?
6765	Dr. Kelso	Perry.
6766	Dr. Cox	Beelzebob. Lackey!
6767	Lawyer	Hey, Dr. Cox.
6768	Dr. Kelso	I'm being honored tonight by the board of trustees, and they asked me to say a few words.
6769	Dr. Cox	Oh! Yawn.
6770	Dr. Kelso	Anyway, I would like you to be the one who introduces me.
6771	Dr. Cox	Wow. Seriously?
6772	Dr. Kelso	Yeah!
6773	Dr. Cox	Not interested.
6774	Dr. Kelso	I didn't ask if you were interested.
6775	Dr. Cox	Bob, I deeply dislike you. Honestly, it keeps me up at night.
6776	Dr. Kelso	Well, then, use that passion! Put that rage on the page!
6777	Dr. Cox	Here's an idea: Why not use Big Chief Flop-Sweat, here?
6778	Dr. Kelso	Ted's not an impressive man.
6779	Lawyer	Hey....! That Ah, he's right.
6780	Dr. Cox	Okay.
6781	NEW_SCENE	NEW_SCENE
6782	Elliot	Officer Berson, you have a slight arrhythmia, so Dr. Dorian and I are going to monitor you very closely.
6783	J.D.	But don't worry, we're on top of it, okay?
6784	J.D.'s Thoughts	There's nothing like that feeling of really taking charge of a situation.
6785	Dr. Cox	Mary. Rhoda. Chart, please.What'd I stutter? Gimme the chart. Atta girl. Ew. Man. I don't like his 0-2 set. Grab me a doughnut, will ya?
6786	Elliot	Oh, you mean like a um a blood-pressure thingie?
6787	Dr. Cox	I mean like a glazed thingie. And I like sprinkles on half of it; so if you can't find a half sprinkled, get me all sprinkles and just go ahead and pick half of 'em off.
6788	J.D.	You know that was...kind of demeaning.
6789	Dr. Cox	You know, you're right. Would you do me a favor and apologize to her while you get me some coffee. And please be quick, otherwise I'm just gonna have the manager send over a different waitress. Go. You're done now. Yeah.
6790	J.D.'s Narration	The frustrating thing was, down in the OR, Turk was probably running the show.
6791	Attending	Steady, Dr. Turk; only about two more hours.
6792	Turk	Could you scratch my nose, please.
6793	Nurse	No. I can scratch _my_ nose. Oh, that feels good.
6794	Turk	Yeah.
6795	NEW_SCENE	NEW_SCENE
6796	Dr. Kelso	Miss Sullivan, I just want to thank you and the rest of the board for giving me this award. The fact that your first choice passed away last weekend in no way makes it any less special.
6797	Jordan	Are you sure? 'Cause it seems like it does.
6798	Dr. Cox	Hey, Bob. As far as the whole intro thing goes, I've actually gone ahead and given it a lot of thought, but I'm afraid I'm gonna very politely have to tell you to blow it out your ass.
6799	Dr. Kelso	I think we both understand how this works. It's like when my dog Baxter goes winkle on the carpet: He always heads right straight away from the tool shed, but we both know that's where he's gonna spend the night.
6800	Jordan	Charming story.
6801	Dr. Cox	Yeah. The fact of the matter is, I kinda make it a rule never to get in bed with people that I have nothing but contempt for.Oh.
6802	Jordan	That feels gooood, J.D.
6803	Dr. Cox	You'll now pay for that.
6804	Jordan	God, I hope so.
6805	NEW_SCENE	NEW_SCENE
6806	Elliot	You guys, we're residents now. We're supposed to have more responsibility, you know?
6807	Turk	I scratched my nose with Bad Guy's toe.
6808	J.D.	I think we just have to accept the fact that we're the most under-appreciated people at this hospital.
6809	Carla	Oh, Bambi, I really feel for you.
6810	J.D.	Thank you!
6811	Turk	She doesn't.
