10598	Turk	Why don't you tell her yourself, sir?
10599	Dr. Kelso	'Cause she's my friend! Don't be insensitive, son, it's ugly on you.
10600	Turk	You guys, I can't take this sweet old lady's driver's license from her she reminds me of my Gram-Gram.
10601	J.D.	Why don't you just get someone else from Surgery to do it?
10602	Turk	Like who?
10603	***Fantasy Sequence	The Exam Room
10604	Todd	Gimme it!
10605	Todd	You want this? You want this?
10606	Todd	Psych!
10607	J.D.	Nevermind.
10608	Lisa	Hey, J.D.
10609	J.D.	Oh, hey, Lisa.
10610	Turk	Dude. With gift shop chick...did you ever 'ehn-ehn!'?
10611	Carla	Turk! Elliot's right here!
10612	Elliot	Why would I care?
10613	Carla	I'm sorry. I guess, when I was passing by J.D.'s room the other night, he was telling a _different_ Dr. Reid not to stop.
10614	Turk	"Ohh! Dr. Reid!" Sweet!
10615	J.D.	You guys, this conversation is starting to make me feel a little uncomfortable, okay? And I'm sure "Dr. Reid" feels the same way.
10616	Elliot	No I don't. You can "ehn-ehn" with anyone that you want.
10617	J.D.'s Thoughts	So, she wants to play Chicken, huh? Well, buckle up, missy!
10618	J.D.	Well, maybe I'll just ask Lisa out again.
10619	Elliot	You should.
10620	J.D.	Maybe I will!
10621	Elliot	Cool.
10622	J.D.	Good.
10623	Elliot	Take it home.
10624	J.D.	That's what I'll do.
10625	Elliot	Let me know how it goes.
10626	Lisa	Fine. But I am taking my own car so I can escape in case you turn into a freak again.
10627	J.D.	It's a date!
10628	NEW_SCENE	NEW_SCENE
10629	Dr. Cox	It's just that the guy's here like a thousand times a year, taking up a bed. And every second I'm in there with him, it's time away from somebody I could actually help.
10630	Carla	Well, what do you want me to do about it?
10631	Dr. Cox	Follow my lead.
10632	Dr. Cox	Alas, Mr. Corman, shockingly, all your labs have come back and they're negative for...everything.
10633	Mr. Corman	Aw, come on!
10634	Dr. Cox	Okay, I'll tell you what: You have suggested that you're feeling rather tired lately, haven't you.
10635	Mr. Corman	I'm listening.
10636	Dr. Cox	And that you bruise easily?
10637	Mr. Corman	Like an old banana.
10638	Dr. Cox	For the record, I think you're fine. But, if you'd like, we can go ahead and check out your bone marrow. Of course, that would mean sticking an enormous needle all the way through your hip and it's very, very, very, very excruciatingly painful. Right, Carla?
10639	Carla	Yes.
10640	Dr. Cox	Thank you, Carla. Now, what's it gonna be, there, champ? Head home and get some rest, or an afternoon of senseless, mind-numbing..._agony_?
10641	Mr. Corman	Eh, what the hell. I'll take the giant hip needle.
10642	NEW_SCENE	NEW_SCENE
10643	J.D.'s Thoughts	All right, there's no one around. Time to tell her how you really feel.
10644	J.D.	You know, Elliot....
10645	Todd	What's up, Medical Dogs!
10646	J.D.'s Thoughts	Okay, you're smarter than him. Think of something clever to get him out of here.
10647	J.D.	Hey, Todd.
10648	Todd	What the hell? Did you just throw something out into the hall?
10649	J.D.	So, anyway, Elliot....
10650	Elliot	Hey, I found an apartment!
10651	J.D.	Great! ...You know, but there's no rush for you to move out.
10652	Elliot	Well, what are we gonna do, just live with each other forever, and anytime we feel, like, lonely or vulnerable, we just hop into bed and have hot sex?
10653	J.D.	That would be stupid.
10654	Elliot	We're both human, so, staying in that situation would be a big mistake.
10655	J.D.	I know.
10656	NEW_SCENE	NEW_SCENE
10657	J.D.'s Narration	Sometimes when you're down, you end up taking it out on the wrong person.
10658	J.D.	Going on vacation?
10659	Janitor	I get it 'cause I'm a janitor, so, when I pack for a vacation, I just pack cleaning supplies. That's funny!
10660	J.D.	I thought so.
10661	Janitor	Actually, I'm going to speak at my son's career day.
10662	J.D.	About...being a janitor?
10663	Janitor	What do you think, there aren't kids out there that want to grow up to make the world sparkle?
10664	J.D.	I I didn't mean it that way, I just....
10665	Janitor	How did you mean it?
10666	J.D.	Look!
10667	Janitor	What the hell are you doin'?
10668	NEW_SCENE	NEW_SCENE
10669	Turk	Dr. Kelso, will you just hear me out? All I'm saying is that Mrs. Kay looks like she's in great shape!
10670	Dr. Kelso	My God, son, the woman is recovering from major surgery on her....
10671	Turk	Brain!
10672	Dr. Kelso	Dammit. Why do I keep blanking on that? Now, son, give me the real skinny did you pull her license or not?
10673	Turk	Yes, sir, I did.
10674	Turk	AGH!
10675	Turk	Okay...I didn't tell her yet, sir. But I swear I was gonna!
10676	NEW_SCENE	NEW_SCENE
10677	Dr. Cox	Well, Mr. Corman, how'd that go for ya?
10678	Mr. Corman	Horrible pain. I made sounds like a dolphin giving birth.
10679	Carla	Dr. Cox, I think you should take a look at, um, Mr. Corman's chart.
10680	Dr. Cox	Why, what's he got, scurvy? Mr. Corman? There's no chance you were on a ship in the 1700s, is there?
10681	Carla	Just look at the damn chart.
10682	Mr. Corman	What is it?
10683	Dr. Cox	You're sick.
10684	Mr. Corman	Really?
10685	Dr. Cox	Yeah.
10686	Mr. Corman	Oh.
10687	NEW_SCENE	NEW_SCENE
10688	J.D.'s Narration	I feel like, if I could get out of this place, and get away from Elliot for a while, I could regroup...you know. But, sometimes, that's not so easy.
10689	Elliot	My truck was right there.
10690	J.D.	Where is it now?
10691	Elliot	You have to ask the guy who stole it. Everything I own was in that truck.
10692	Elliot	J.D., I don't know what I'm gonna do!
10693	J.D.	Wow.
10694	J.D.	Gotta go. Good luck.
10695	J.D.	Tally-ho!
10696	NEW_SCENE	NEW_SCENE
10697	Turk	Dude, she was going like thirty-five miles an hour. All you saw was, like, knuckles and a bun.
10698	Turk	Poor Bessy, man.
10699	J.D.	What kind of grown man still names his car?
10700	Turk	You do.
10701	J.D.	Yeah, well, I've had Malik since I was seventeen; that's totally different. Don't worry about Kelso, his wife can drive him.
10702	Turk	His wife hates him.
10703	***Fantasy Shot	A car speeds past, only slowing slightly as Dr. Kelso is thrown from the passenger side door.
10704	Turk	Morning, skipper. I'm so dead.
10705	NEW_SCENE	NEW_SCENE
10706	Dr. Cox	Mr. Corman, I'm afraid you have Waldenstrom's Macroglobulinemia. It is a very rare form of...of cancer.
10707	Mr. Corman	Yeah.... I think I had that in college once.
10708	Dr. Cox	This is Dr. Zeltzer. He is the finest oncologist we have on staff.
10709	Dr. Zeltzer	Really? You think so?
10710	Dr. Cox	Yeah, I do.
10711	Dr. Zeltzer	Thank you!
10712	Mr. Corman	So, where do we start?
10713	Dr. Zeltzer	Well, uh, first off, we need to Better than Leventhal?
10714	Mr. Corman	Leventhal's a quack. You're the guy. You're the man. You can do it!
10715	Dr. Zeltzer	Bless you.
10716	Dr. Zeltzer	That was some catch. The patient shows almost no symptoms, you call for a bone marrow biopsy? What made you even think to do that?
10717	Dr. Cox	How about, he was unbelievably annoying, and I wanted to scare him so bad that he'd never come back in my hospital again?
10718	NEW_SCENE	NEW_SCENE
10719	Carla	Oh! Don't worry, Dr. Zeltzer, he's only kidding!
10720	Dr. Zeltzer	Stupid! See, that's where Leventhal has the edge he woulda got that; the man is hilarious. Well, of course, he wouldn't be laughing so hard if he knew I was sleeping with his wife.
10721	NEW_SCENE	NEW_SCENE
10722	Nurse Roberts	I don't know. I didn't know it was just your thing.
10723	J.D.	What?
10724	Elliot	Nothing!
10725	J.D.	Then what's with the look?
10726	Elliot	Oh, I have a crick in my neck. See, uh, since I no longer have any furniture for my new place, I had to sleep in my tub last night. Oh, how was your date?
10727	***Flashback	A Restaurant
10728	NEW_SCENE	NEW_SCENE
10729	J.D.	Italian people are really good at making sauce.
10730	Lisa	Mmm.
10731	J.D.	Fantastic!
10732	Elliot	You're such an ass.
10733	Nurse Roberts	Could you speak up? Mr. Roberts doesn't hear so well.
10734	Elliot	Laverne, if you're looking for your beeswax, none of that is over here, okay?!
10735	Nurse Roberts	Now she all mad.
10736	Elliot	Look, I really just needed your help last night, and you completely bailed on me.
10737	J.D.	You're the one that drew all these lines up, said that we're not in a relationship right now.
10738	Elliot	J.D., I wasn't looking for a boyfriend last night I was looking for a friend.
10739	Nurse Roberts	Guess she told him.
10740	Nurse Roberts	Gotta go.
10741	J.D.	Ow.
10742	Janitor	I was just thinkin' about what you said, and, uh, you're right buncha kids don't want to hear about being a janitor.
10743	J.D.	I never said that.
10744	Janitor	It's okay. 'Cause, instead, I'm gonna be a doctor. I borrowed some stuff from your locker _our_ locker and, um...listen, if I don't get it back to you within, like, two days...consider it gone.
10745	NEW_SCENE	NEW_SCENE
10746	Turk	Dr. Kelso, I am so sorry. It's just, Mrs. Kay told me about picking up her grand-kids, and she said she was feeling fine, and I believed her.
10747	Dr. Kelso	Doctor, follow me.
10748	Dr. Kelso	Son, have you used drugs in the last forty-eight hours?
10749	Patient	Oh, no, sir. Never use drugs.
10750	Dr. Kelso	Because this shot you're about to get could kill you if it's mixed with narcotics.
10751	Patient	Oh, drugs! Yes, sir, all the time!
10752	Dr. Kelso	See? Waiting for the tox-screen six hours. Frightening the bejeebies out of the local riff-raff ten seconds. Everybody lies, Dr. Turk. Whether it's that doobie brother in there, or, say, me when I tell my son he can still live at the house after he graduates from art school. And, by the way, sport: Mrs. Kay doesn't _have_ any grandchildren.
10753	Girl	I'm still a virgin.
10754	Turk	You're pregnant.
10755	Girl	Again!?
10756	Man	Since the bypass, doc, nothin' but salads.
10757	Guy	Look, it was an accident. My...flashlight didn't have any batteries.
10758	Turk	So, you decided to put your _penis_ in there...?
10759	NEW_SCENE	NEW_SCENE
10760	Dr. Cox	Mr. Corman. Great news: Dr. Zeltzer and I have gone over your test results, and your prognosis is excellent.
10761	Mr. Corman	That's great.
10762	Dr. Cox	Yeah, it is!
10763	Mr. Corman	But you know what? You guys can pat yourself on the back all you want, but I'm not an idiot. I know that you were screwing with me; that I come in here sometimes, thinking I'm sick when I'm not. But if you remember anything, you remember this: If it turns out I didn't have cancer, I coulda been just some guy coming in here, looking for help...that you treated like crap.
10764	Dr. Cox	Yeah.
10765	Mr. Corman	The whole thing has given me an ulcer.
10766	Carla	You wanna be tested for that, too, don't you?
10767	Mr. Corman	Do ya mind?
10768	NEW_SCENE	NEW_SCENE
10769	J.D.	Hey, uh, Elliot.... Look, you were right I...I should have been there for you last night.
10770	Elliot	Thanks.
10771	J.D.	And I'm sorry you lost all your things, that totally sucks. How're you holding up?
10772	Elliot	You know what? It was just stuff. I'm fine.
10773	Elliot	This is good! It feels like we've really turned a corner, you know?
10774	J.D.'s Thoughts	Throw her down on that gurney and mount her like a lion.
10775	J.D.	I know!
10776	NEW_SCENE	NEW_SCENE
10777	Dr. Cox	Why didn't you stop me?
10778	Carla	What?
10779	Dr. Cox	Why did you let me harass that guy?
10780	Carla	So, you think the fact that you got annoyed and became incredibly insensitive with another human being is _my_ fault?
10781	Dr. Cox	Sh'yeah! Lookit, whenever I'm about to do some stupid-ass stuff, you're the one who calls me on it, and you're then damn-sure the one who makes me stop. That's the way it works. That's the way it's worked for years, and.... Just exactly what happened to that?
10782	Carla	I guess I just don't get as good a read on you as I used to. ...Maybe all that therapy _has_ changed you?
10783	Dr. Cox	Oh, please, I'm crazier than ever. Lookit, during this entire conversation, I've actually been imagining myself sitting on a throne between us, watching all of this.
10784	Carla	Maybe we're just not as close as we used to be.
10785	Dr. Cox	Maybe.
10786	Carla	So, you're just, like, right here, watching us?
10787	Dr. Cox	No.... Other side.
10788	Dr. Cox	M'yeah.
10789	Dr. Cox	I'm...invisible to the naked eye.
10790	Carla	'Course.
10791	NEW_SCENE	NEW_SCENE
10792	J.D.	Why so sad, chocolate bear?
10793	Turk	I just don't feel like going back to that hospital, you know?
10794	J.D.	Yeah.... Hey, is my breath okay? Because I think Lisa and I actually might try talking tonight.
10795	Turk	Dude, that whole damn building is packed with liars!
10796	J.D.	It is not.
10797	***Fantasy Sequence	A Classroom
10798	Janitor	Well, if the cut was that deep, I'd probably just, uh, pull your arm off.
10799	Janitor	Once again: _Doctor_..._Jan_ _Itor_. Dr. Jan Itor.
10800	J.D.	Okay, maybe you're right. But, we're doctors, man. I mean, that comes with the territory; some patients just don't like telling the whole truth.
10801	Turk	Well, I don't get why people have to do that.
10802	J.D.	I don't know.... Maybe it's 'cause they're proud...maybe it's 'cause they're scared....
10803	***Flashback	Elliot in the I.C.U earlier.
10804	Elliot	You know what, it was just stuff! I'm fine.
10805	J.D.	Maybe it's because telling the truth would make them feel too vulnerable.
10806	Turk	I guess. Dude, you're gonna be late for Gift Shop Girl.
10807	J.D.	Oh, my God!
10808	J.D.'s Narration	There are a few things I've always believed in....
10809	J.D.'s Narration	Flowers are good for any occasion.
10810	J.D.'s Narration	And nothing is more important than making time for an old friend.
10811	J.D.'s Narration	Especially if the old girl's seen better days.
10812	J.D.'s Narration	'Cause even if it breaks your heart to be 'just friends', if you really care about someone, you'll take the hit.
10813	Elliot	It wasn't just stuff! It was all of my yearbooks.... And this little pink blanket that my grandmother had crocheted for me and...all of my first love letters!
10814	Elliot	....And my shoes!!!!
10815	NEW_SCENE	NEW_SCENE
10816	J.D.'s Narration	Let's face it, most days start like any other. But some days....
10817	Turk	Well...?
10818	J.D.	Ohh! It's beautiful! But my parents'll kill me if I marry a black guy.
10819	J.D.	So, you're gonna ask Carla?
10820	Turk	I'm doin' it.
10821	J.D.	Okay, ready?
10822	J.D.	You sure?
10823	Turk	Positive.
10824	J.D.	Congratulations! So, when are you gonna ask her?
10825	Turk	Tonight I'm gonna make her a nice dinner, then I'm gonna put the ring in her champagne glass.
10826	J.D.	You might as well put it in her cham-lame glass.
10827	Turk	Okay, Mr. Know-It-All, what would you do?
10828	J.D.	Okay, first you gotta get, like, fifty candles, right?
10829	Turk	Mm-hmm?
10830	J.D.	You spread 'em all over the room with some rose petals....
10831	Turk	That's right, because the roses are beautiful, and they make the room smell amazing.
10832	J.D.	Like a meadow in springtime.
10833	Turk	Mmm.
10834	Carla	What are you guys talking about?
10835	Turk	Nothing, guy talk!
10836	J.D.	Yeah, bitches and hos.
10837	J.D.	C'mon, hurry up.
10838	Elliot	I just have to get changed.
10839	Todd	Have you two met?
10840	Elliot	Todd, you're overcompensating, you're gay, and you need to be okay with it.
10841	Todd	Oh yeah? If I'm "gay," how come I work out so much?
10842	J.D.'s Thoughts	It's tough to be a woman in a co-ed locker room.
10843	***Fantasy Sequence	The room instantly dims and a giant spotlight falls on Elliot. She spins around, suddenly decked out in a hot little burlesque costume, complete with two enormous feather fans.
10844	J.D.	Dance! They want you to dance!
10845	Elliot	Um.... Maybe I should just change in the bathroom.
10846	NEW_SCENE	NEW_SCENE
10847	Turk	Honey?
10848	Carla	Hm?
10849	Turk	Uh, do you want some champagne?
10850	Carla	Actually, I'm just gonna stay with coffee.
10851	Turk	Okay. Coffee it is. For my baby!
10852	Carla	Oh, what the hell, I'll have some champagne.
10853	Turk	Okay.
10854	Turk	Hohhhhhhht!
10855	Carla	Are you okay?
10856	Turk	I'm absolutely fine, Honey. Because I am here with you.
10857	Carla	Hello? ... Mommy! Why are you calling so late? ... Uh-huh? ... Uh-huh. ...
10858	Carla	She's dead!?
10859	Carla	Yeah, yeah, I'll be right over!
10860	Carla	My Aunt Marie's dead! She's only sixty!
10861	Turk	To one hell of a lady! Huh?
10862	Carla	What?
10863	Turk	You should be with your mom right now.
10864	Carla	Ye Thank you, Baby.
10865	Carla	Stay out of trouble!
10866	Turk	Ow.
10867	NEW_SCENE	NEW_SCENE
10868	Carla	So, anyway, Laverne, I have to fly out late for the funeral tonight, and I'm gonna need your help covering my shifts.
10869	Nurse Roberts	Anything for you, honey.
10870	Carla	Thanks, mama.
10871	J.D.	Hey, Laverne, can I borrow a nickel so I can get a soda?
10872	Nurse Roberts	Sorry, this window's closed! By the way, Elaine's back.
10873	J.D.'s Narration	Elaine's been on top of the heart transplant list so long, she's in and out of this hospital almost as much as I am.
10874	J.D.	Hey, homeslice, we talked about this you don't get into bed until I come here so I can see your bootay.
10875	Elaine	If I finally get a damn heart, I'll let you eat ice cream off it!
10876	J.D.	You are naughty!
10877	Elaine	Ugh. You know, it always feels so weird to be sitting around hoping someone's family pulls them off life support.
10878	J.D.	I honestly believe, in hospitals...there's like this...balance. You know? It's like, when one person dies, another person gets a chance to live. I like to call it The Circle of Life.
10879	Dr. Cox	Oh, my God! You must stop watching 'The Lion king'!
10880	J.D.	I like that baby lion cub. What's his name...?
10881	Dr. Cox	..."Simba"...?
10882	J.D.	Trick question! You like it, too!
10883	Dr. Cox	Oh, you girls! Excuse me, Elaine, I actually need his opinion on something.
10884	J.D.	I'd say she's pregnant.
10885	Dr. Cox	Just a terrific catch, there, Newbie. Listen to her heart, will ya? I heard mitral stenosis and I need an extra set of ears, let's go.
10886	J.D.	It's kinda flattering that you'd choose me.
10887	Dr. Cox	Ears, Newbie, ears! Not mouth.
10888	NEW_SCENE	NEW_SCENE
10889	Dr. Kelso	Uh, Ted. Dr. Koppelman has notified me that he will be vacating the office next to mine. His deteriorating health has made it impossible for him to continue on with us.
10890	Lawyer	Oh, dear. Should we send him a card?
10891	Dr. Kelso	Absolutely! See if you can find one that says, "Crippling arthritis or not, I want you out of my hospital by sun-down so I can knock down your wall and make myself a giant office!"
10892	Lawyer	You're a wonderful man.
10893	Dr. Kelso	You know, Ted, I don't mean to sound insensitive, but a man's office is a reflection of who he is; don't you think?
10894	Lawyer	Yeah.
10895	NEW_SCENE	NEW_SCENE
10896	Turk	Ralphie, spit it out. Spit it out! Come on, come on.
10897	Turk	Augh.
10898	Turk	Dude, why eat medical supplies when you've got pudding and tater-tots? It makes no sense!
10899	J.D.	Hey. Get the ring back?
10900	Turk	Did I? Get the? Ring back? Dude I'm back.
10901	Turk	Okay? Now, I got it all set up: She's going out of town for like a week, right? So I got somebody to cover for me tonight.
10902	Turk	I'm gonna take her to a nice restaurant
10903	Turk	You gotta open your
10904	Turk	Oh, you're killing me, Ralphie! You are killin No, you did NOT just swallow that thing! Yeah!
10905	NEW_SCENE	NEW_SCENE
10906	Elliot	Dr. Kelso. I am through taking my clothes off in front of men!
10907	Dr. Kelso	I think I can speak for all of us when I say: We'll live.
10908	Elliot	Every woman here hates the fact that they've gotta get undressed in a co-ed locker room. Except for Naked Nancy, but, I mean, she's an exhibitionist and she's got a whole other set of problems.
10909	Lawyer	We have a co-ed locker room? Hot damn!
10910	Dr. Kelso	Dr. Reid, if you really feel the need to discuss it, just write it out on a piece of paper and slip it in my suggestion box.
10911	Elliot	Really?
10912	Dr. Kelso	Yeah! Ted! Show it to her.
10913	Lawyer	Sorry.
10914	Elliot	It's okay.
10915	Lawyer	So, uh...this locker room.... Do you have to be a doctor to change in there, or what?
10916	NEW_SCENE	NEW_SCENE
10917	Janitor	Can I borrow a pen?
10918	J.D.	Here! Take this one!
10919	Janitor	Thanks.
10920	J.D.	See? We don't always have to be like, "Bluh-bluh-bluh-bluh." We could be like, "Hey! How ya doin'! I'm good, thanks!" This can work, you know? We can can be there for each other.
10921	Janitor	It's just a pen, Scooter, not a kidney.
10922	Janitor	Thanks.
10923	J.D.	No. You keep it.
10924	Janitor	Really?
10925	Janitor	Makes me look smarter. Yeah. Off to scrub the crappers.
10926	NEW_SCENE	NEW_SCENE
10927	Dr. Cox	So, here's the deal Mrs. Larkin: You have a valvular defect in your heart.
10928	Mr. Larkin	Oh, God!
10929	Mrs. Larkin	Relax, Steve. He's a worrier.
10930	J.D.	Me too. I'm a worrier.
10931	Dr. Cox	The thing is
10932	Mr. Larkin	Ah, here it comes.
10933	Dr. Cox	The thing is that pregnancy puts such an extra strain on your heart that, had we known about this condition beforehand, we would have strongly suggested you think twice about even getting pregnant before getting the valve repaired.
10934	Mrs. Larkin	I would've done it anyways!
10935	Dr. Cox	Yeah, you would've. You got a healthy supply of pluck about you, don't ya.
10936	Mr. Larkin	I can't breathe!
10937	Mrs. Larkin	You're okay. Let's do this!
10938	Dr. Cox	Love the pluck.
10939	NEW_SCENE	NEW_SCENE
10940	Elliot	How could any woman possibly stand this?
10941	Elliot	Hey, Nancy.
10942	Lawyer	Oh!
10943	NEW_SCENE	NEW_SCENE
10944	Turk	You've had six bran muffins, Ralphie; how is it that you don't have to go yet?
10945	Carla	Turk? I still have to pack tonight. Are you sure you want to have dinner?
10946	Turk	I am positive.
10947	Carla	Okay.
10948	Turk	Okay?
10949	Carla	See you later.
10950	Turk	All right.
10951	Carla	Hey, cutie!
10952	Turk	All right, Ralphie, new tack: I want you to do what I do, okay? I want you to imagine that there are tiny men inside your booty, trying to push the dookie. Push the dookie out, Ralphie! Can you imagine that for me?
10953	Ralphie's Dad	You told my son there were little men inside him?! He barely sleeps as it is!
10954	Turk	Sir, I'm sorry, I was wrong.
10955	Ralphie's Dad	That was sick!
10956	Turk	But still, if you could do this for me, I would greatly appreciate it: The next time your son has a bowel movement, take the dookie, put it in a ziplock bag, and just call me on my cell phone.
10957	Turk	...It's for my girlfriend.
10958	Turk	Hey, Ralphie! Little men! Pushin' it out! Pushin' it out!
10959	NEW_SCENE	NEW_SCENE
10960	J.D.	That Mrs. Larkin's an aggressive lady. She wouldn't even let her husband finish a sentence
10961	Dr. Cox	Oh, shut the hell up, would you please? At least she's ballsy, unlike that husband who's the overly thoughtful, sensitive type that drive me crazy.
10962	Dr. Cox	What?
10963	J.D.	Nah, I just, I think the Larkins compliment each other they're a good team. Kinda remind me of us.
10964	Dr. Cox	Roseanne, now, granted, I was as usual only halfway listening to you, but I got the sinking feeling you just compared us to a married couple. I know, I know, a girl can dream, but...this is never gonna happen. Get in here!
10965	Nurse Roberts	She went into atrial fibrillation.
10966	NEW_SCENE	NEW_SCENE
10967	Dr. Cox	Newbie, call an OB-GYN for an emergency consult and notify the NICU.
10968	Mr. Larkin	What the hell is going on?
10969	J.D.'s Narration	Sometimes it's hard to find the right words.
10970	Dr. Kelso	Once I knock down this wall, right here, I'm going to have more room than I know what to do with!
10971	Lawyer	Sir, I'm so happy for you I could crap.
10972	J.D.'s Narration	Sometimes, words come easy.
10973	Elliot	Dr. Kelso, I _demand_ a female locker room.
10974	Carla	I loved it, but, why spend all this money on this fancy dinner?
10975	J.D.'s Narration	Sometimes, the words don't come out at all.
10976	Turk	No reason.
10977	J.D.'s Narration	But, ultimately, you have to grit your teeth and just say it.
10978	Dr. Cox	We don't deliver this baby, your wife could die.
10979	J.D.'s Narration	You see, as a doctor, you get used to the whole balance in the hospital thing. You know, when one person lives, another dies, and how it always seems to even out...
10980	Mr. Larkin	But it's so soon! You said so, yourself. What's gonna happen to the baby?
10981	Dr. Cox	We're gonna do our best.
10982	J.D.'s Narration	...but it never seems fair when it happens in the same family.
10983	NEW_SCENE	NEW_SCENE
10984	Mr. Larkin	So, you're telling me if we don't deliver the baby now, my wife could die. And if we do, our child probably won't live.
10985	J.D.'s Thoughts	Sometimes, as a doctor, I wish my life was more like my favorite TV show.
10986	***Fantasy Sequence	The scene is the same, but J.D. suddenly gets a stupid smile on his face as he speaks to Mr. Larkin.
10987	J.D.	Oh, come on, death isn't that bad. Especially if you're dying from laughter you're on 'Candid Camera'!
10988	Mr. Larkin	No, I'm not!
10989	Mr. Larkin	Honey no!
10990	Dr. Cox	Oh, I'll give you "honey, no"s! Come on out here!
10991	Mr. Larkin	Where are the cameras?!
10992	J.D.	We got ya! A camera there, there, and there!
10993	Dr. Cox	Mr. Larkin, we need a decision from you, here.
10994	Mr. Larkin	I'm not ready to do this.
10995	Dr. Cox	You go, I'll cover her.
10996	NEW_SCENE	NEW_SCENE
10997	Elliot	Dr. Kelso, I am not leaving here until I get an answer.
10998	Dr. Kelso	Sweetheart, there are lots of people who think the hospital would be a better place if we made some changes. Take Ted, for instance!
10999	Lawyer	Uhh.... I feel I'd be more productive if my phone dialed out.
11000	Dr. Kelso	This hospital has always had a co-ed locker room. Ahhh, back when I was a resident, I remember blah-blah-blah, nostalgic story. Now get the hell out of my office!
11001	Dr. Kelso	Not you, Ted.
11002	Dr. Kelso	Ted, get the hell out of my office!
11003	Lawyer	Oh, thank God.
11004	NEW_SCENE	NEW_SCENE
11005	Turk	I'm gonna miss you so much.
11006	Carla	I'm only going to Chicago for five days. I'll call you when I land.
11007	Carla	See ya.
11008	Turk	Baby, don't go.
11009	J.D.	Have you seen Mr. Larkin?
11010	Carla	Uh, no.
11011	Janitor	Thanks for the pen.
11012	J.D.	Oh, no.
11013	Janitor	Yeah.
11014	Janitor	That's my favorite t-shirt.
11015	Janitor	And this...my favorite skin!
11016	J.D.	Well, you know that I would never mean for that to happen. You know that, right?
11017	Janitor	Yeah! I know that.
11018	J.D.	Okay, this is a little cozy for me.
11019	Janitor	Is it?
11020	Mr. Larkin	I don't think you people are getting how difficult this is.
11021	J.D.	Trust me, I wouldn't want to have to make this decision.
11022	Mr. Larkin	I wish I could ask my wife. She'd be better at handling this than me.
11023	J.D.	You know, you and I are a lot alike. We may seem like the kind of guy you can just, you know, throw in a head-lock and draw a mustache on...but, in crunch time, we always come through.
11024	J.D.	It's time. Come on.
11025	NEW_SCENE	NEW_SCENE
11026	Dr. Kelso	Dr. Reid, are you off for the day?
11027	Elliot	Oh! I just didn't have a place to change....
11028	Nurse Roberts	Mm-hmm.
11029	Dr. Kelso	Laverne, I'm going to pretend you're not wearing that.
11030	Nurse Roberts	Don't you usually wait 'till you get home before you do that?
11031	Elliot	Plus, according to county statue, all medical facilities in this region are required to provide single-sex bathrooms and change-rooms for their employees. Put that in your suggestion box and smoke it!
11032	Dr. Kelso	Dammit. Where'd she learn all that legal mumbo-jumbo?
11033	Dr. Kelso	What are you doing, Ted!?
11034	Lawyer	I'm trying to whistle...? You know, so you wouldn't think it was me.
11035	NEW_SCENE	NEW_SCENE
11036	Turk	Stop the cab! Whoa! Hey! Open the door! Baby, open the door! Open the damn door!
11037	Carla	Turk! What are you doing?
11038	Old Lady	Take it.
11039	Turk	Sorry, ma'am. My bad.
11040	Carla	What is going on?
11041	Turk	I gotta ask you something before you go.
11042	Carla	What?
11043	Mr. Larkin	You're doing great. You're gonna be fine.
11044	Dr. Cox	Nice job, Newbie. That's a real nice job. What we gotta do now is cross our fingers.
11045	J.D.'s Narration	Death is always hanging around this hospital.
11046	***Fantasy Shot	J.D. looks over at the Nurses' Station, where the Grim Reaper stands behind a few staffers, a cup of coffee in hand.
11047	Death	Morning.
11048	J.D.'s Narration	Ultimately, it all boils down to what your attitude is about it.
11049	Elaine	I'm not afraid of death. I mean, if I got a heart, that would be great. Still, if they told me it was never gonna happen, I think that'd be okay, too. It's the _waiting_ I can't take. I just wanna know one way or the other, you know?
11050	Dr. Cox	I got an idea: Why don't we switch to a cheerier subject!
11051	J.D.	What do you think death is like?
11052	Elaine	I really hope it's like a big Broadway musical. Everyone's all dressed up and singing to the rafters, and you go out with a real flourish.
11053	J.D.	I think it's like a game of dodge-ball.
11054	J.D.	There's a lot of chaos and screaming, and...you know...eventually you get your glasses snapped in half by the big kid who already has underarm hair. But then you wake up in the hot nurse's office, and when she leans in to put that bandage on your nose, you get a sense that something could actually happen if you just took a chance and buried your face in her knockers.
11055	Dr. Cox	Holy cow. I'm so sorry. I guess, for my part, I think death is a lot like that story, quite frankly. But, if there is a God, it'll be a lot quicker and half as painful.
11056	Elaine	It's fun to annoy him!
11057	J.D.	It's what I do.
11058	NEW_SCENE	NEW_SCENE
11059	Lawyer	So, I hear they're making that office into the ladies' locker room, huh?
11060	Dr. Kelso	Yes, Ted.
11061	Lawyer	Bummer!
11062	Lawyer	We hey, maybe whoever's over here might not stay there forever!
11063	Doctor	Well, I'm here doing a research fellowship, so I'll be anywhere from fifteen to twenty-five years!
11064	Lawyer	That's a long time.
11065	Doctor	Yeah!
11066	Lawyer	You'll probably be dead!
11067	NEW_SCENE	NEW_SCENE
11068	Turk	So, um, we've known each other for, like, a year and a half, right?
11069	Carla	Turk. That's my ride.
11070	Turk	Yeah, I know, just give me a second. Just give me a second, okay? I've been thinking a lot lately.
11071	Turk	I'm talkin' here!
11072	Carla	Turk, I'm I'm gonna miss my flight. I gotta go, Honey, I'm sorry.
11073	Turk	Will you marry me?
11074	Carla	What did you say?
